1.592760048351496094e+00 2.405232987855010762e+01 4.031130000000000000e+05
1.599046473644109678e+00 2.383292942858642505e+01 4.082290000000000000e+05
1.605342170892531284e+00 2.361452626979447444e+01 4.103130000000000000e+05
1.611619901400826782e+00 2.339674624421948934e+01 4.126870000000000000e+05
1.617897637173894232e+00 2.317896613122289651e+01 4.165890000000000000e+05
1.624183273274892869e+00 2.296091193133347375e+01 4.199410000000000000e+05
1.630464632448940909e+00 2.274552335190259100e+01 4.229950000000000000e+05
1.636749016518817434e+00 2.254170167557423099e+01 4.264410000000000000e+05
1.643030957649984414e+00 2.233942441818255276e+01 4.296730000000000000e+05
1.649309215673383511e+00 2.213726574487965948e+01 4.319670000000000000e+05
1.655593672372293934e+00 2.193490758286202080e+01 4.375090000000000000e+05
1.661879609228423593e+00 2.173250152152774817e+01 4.387050000000000000e+05
1.668169397756880334e+00 2.153104813283028207e+01 4.445530000000000000e+05
1.674450194602470354e+00 2.134082972262767441e+01 4.443910000000000000e+05
1.680722754511547734e+00 2.115374747067639305e+01 4.497330000000000000e+05
1.687013924332251280e+00 2.096611022193216201e+01 4.541290000000000000e+05
1.693309023567647342e+00 2.077835579938374622e+01 4.569030000000000000e+05
1.699582184529626838e+00 2.059125565491949317e+01 4.575370000000000000e+05
1.705863782629779113e+00 2.040391702582094524e+01 4.652170000000000000e+05
1.712154468807867591e+00 2.022415035049293408e+01 4.655250000000000000e+05
1.718438413236833551e+00 2.005125528464870399e+01 4.712350000000000000e+05
1.724721302022623304e+00 1.987838931907065998e+01 4.721250000000000000e+05
1.730997481727017506e+00 1.970570784460468161e+01 4.769410000000000000e+05
1.737287110698811921e+00 1.953265639351509009e+01 4.815630000000000000e+05
1.743568019711331685e+00 1.935984489399466213e+01 4.820410000000000000e+05
1.749840724610719489e+00 1.918937616823921744e+01 4.876690000000000000e+05
1.756128585426761868e+00 1.902890327126132775e+01 4.911990000000000000e+05
1.762413576290274841e+00 1.886990740094583785e+01 4.940890000000000000e+05
1.768696225545751233e+00 1.871097074119062853e+01 4.983090000000000000e+05
1.774979392258164257e+00 1.855202102655800189e+01 5.007370000000000000e+05
1.781265588076748063e+00 1.839299468990072484e+01 5.063670000000000000e+05
1.787549469556652282e+00 1.823402689484947459e+01 5.070610000000000000e+05
1.793834152714548491e+00 1.807992334970099080e+01 5.140570000000000000e+05
1.800115088640694028e+00 1.793277094945390004e+01 5.135430000000000000e+05
1.806393949240306718e+00 1.778571701818972173e+01 5.205010000000000000e+05
1.812674134744620469e+00 1.763863199973642182e+01 5.215290000000000000e+05
1.818956961763506408e+00 1.749148514612043925e+01 5.276890000000000000e+05
1.825244201089838203e+00 1.734423497804231573e+01 5.300710000000000000e+05
1.831527291831864357e+00 1.719714446771688188e+01 5.339130000000000000e+05
1.837811334526000762e+00 1.705646150797094762e+01 5.375170000000000000e+05
1.844100755274497239e+00 1.691996547877414514e+01 5.425110000000000000e+05
1.850384858444586333e+00 1.678358481017820480e+01 5.438890000000000000e+05
1.856666102272343855e+00 1.664726622687112467e+01 5.492610000000000000e+05
1.862947772291545290e+00 1.651093841419517005e+01 5.513410000000000000e+05
1.869229368732079566e+00 1.637461216771992056e+01 5.569630000000000000e+05
1.875517658880313743e+00 1.623824731820048939e+01 5.600370000000000000e+05
1.881800808623774079e+00 1.610838064003108272e+01 5.631370000000000000e+05
1.888078904859593399e+00 1.598236138284093144e+01 5.669070000000000000e+05
1.894354016602919799e+00 1.585640203658059555e+01 5.701810000000000000e+05
1.900642754540889712e+00 1.573016912172888482e+01 5.770050000000000000e+05
1.906933539732843963e+00 1.560389517560737005e+01 5.780110000000000000e+05
1.913207609481020421e+00 1.547795672298542335e+01 5.814730000000000000e+05
1.919490932642516468e+00 1.535183360422366405e+01 5.877810000000000000e+05
1.925776897892065298e+00 1.523045042905391355e+01 5.891770000000000000e+05
1.932064493267848349e+00 1.511358293595993807e+01 5.961390000000000000e+05
1.938342653881060640e+00 1.499689077539929372e+01 5.949130000000000000e+05
1.944618386308852642e+00 1.488024376612119148e+01 6.033930000000000000e+05
1.950906299252908260e+00 1.476337036178712125e+01 6.053710000000000000e+05
1.957194595870784370e+00 1.464648980327084260e+01 6.107410000000000000e+05
1.963479659683463385e+00 1.452966932956421431e+01 6.131130000000000000e+05
1.969760406545119746e+00 1.441535005180112705e+01 6.172810000000000000e+05
1.976048408206027229e+00 1.430761034375103691e+01 6.227790000000000000e+05
1.982338029498461829e+00 1.420023259234863389e+01 6.253570000000000000e+05
1.988617535379774592e+00 1.409302755094651616e+01 6.286690000000000000e+05
1.994896368707261614e+00 1.398583399452343734e+01 6.334350000000000000e+05
2.001179636839495402e+00 1.387856473110530864e+01 6.370090000000000000e+05
2.007459803210732918e+00 1.377134839309393577e+01 6.414090000000000000e+05
2.013737463117888815e+00 1.366440841433722220e+01 6.441310000000000000e+05
2.020017269399334570e+00 1.356306858796525994e+01 6.499650000000000000e+05
2.026310292142863734e+00 1.346391849005400232e+01 6.549250000000000000e+05
2.032600589499427457e+00 1.336481139487380077e+01 6.576010000000000000e+05
2.038873908624716513e+00 1.326597176449716109e+01 6.596430000000000000e+05
2.045154131583326151e+00 1.316702335874184548e+01 6.668650000000000000e+05
2.051444750083316837e+00 1.306791115855671492e+01 6.701370000000000000e+05
2.057730477518978418e+00 1.296887604828329899e+01 6.742630000000000000e+05
2.064013981613451065e+00 1.287114270680278949e+01 6.776970000000000000e+05
2.070299933408402904e+00 1.277883302561289725e+01 6.831370000000000000e+05
2.076589765890210160e+00 1.268709243374259721e+01 6.865810000000000000e+05
2.082865529781856129e+00 1.259555705621787602e+01 6.886950000000000000e+05
2.089134541001091083e+00 1.250412013509403764e+01 6.934330000000000000e+05
2.095424255017540816e+00 1.241238132390285109e+01 7.011570000000000000e+05
2.101707164431554808e+00 1.232074169431882460e+01 7.007830000000000000e+05
2.107986518825044175e+00 1.222915393286050545e+01 7.084530000000000000e+05
2.114271853468083773e+00 1.213940649422076667e+01 7.110370000000000000e+05
2.120552760513600532e+00 1.205441947726277085e+01 7.153330000000000000e+05
2.126836977385017757e+00 1.196959997094742967e+01 7.203510000000000000e+05
2.133122092119955848e+00 1.188476836504935719e+01 7.245250000000000000e+05
2.139411756043959834e+00 1.179987531754794361e+01 7.293210000000000000e+05
2.145697120571732786e+00 1.171504029143402903e+01 7.327030000000000000e+05
2.151973595051769994e+00 1.163032529738037546e+01 7.352410000000000000e+05
2.158259954480660436e+00 1.154547684587937439e+01 7.440810000000000000e+05
2.164545449823881640e+00 1.146235706892642980e+01 7.435750000000000000e+05
2.170830747891504764e+00 1.138374579918318297e+01 7.523850000000000000e+05
2.177114189543003508e+00 1.130539191182490200e+01 7.523290000000000000e+05
2.183387692501795208e+00 1.122716194205123941e+01 7.580970000000000000e+05
2.189670320506250434e+00 1.114881819262313911e+01 7.639510000000000000e+05
2.195960199497599685e+00 1.107038402128018717e+01 7.680850000000000000e+05
2.202242604819257377e+00 1.099204305268432336e+01 7.710450000000000000e+05
2.208521704064293267e+00 1.091374332074403064e+01 7.761550000000000000e+05
2.214804678516886227e+00 1.083616559948738356e+01 7.806930000000000000e+05
2.221092631939611373e+00 1.076288405874613474e+01 7.865170000000000000e+05
2.227372944257140830e+00 1.069037249406857626e+01 7.874610000000000000e+05
2.233657210814539607e+00 1.061781528267605346e+01 7.964230000000000000e+05
2.239943529128351152e+00 1.054523436835348349e+01 7.970410000000000000e+05
2.246224227644831206e+00 1.047271836634285513e+01 8.037690000000000000e+05
2.252506429437830970e+00 1.040018501344699331e+01 8.067310000000000000e+05
2.258783468156008389e+00 1.032771125065823270e+01 8.110050000000000000e+05
2.265069132598043211e+00 1.025517266247095449e+01 8.182210000000000000e+05
2.271350422959666826e+00 1.018633737593414068e+01 8.191390000000000000e+05
2.277634048433214708e+00 1.011994051502365366e+01 8.274210000000000000e+05
2.283922467648721533e+00 1.005349303640946879e+01 8.300170000000000000e+05
2.290202920535420184e+00 9.987129666454483967e+00 8.339010000000000000e+05
2.296490831598927862e+00 9.920687509852731623e+00 8.418790000000000000e+05
2.302771826763311935e+00 9.854318463157706987e+00 8.406570000000000000e+05
2.309051414366779742e+00 9.787964254825826771e+00 8.509570000000000000e+05
2.315338554641302338e+00 9.721530280755516173e+00 8.519350000000000000e+05
2.321627389952595433e+00 9.655694808944000229e+00 8.603850000000000000e+05
2.327911925020047512e+00 9.593638342576761957e+00 8.607130000000000000e+05
2.334186289560127303e+00 9.532313823681782594e+00 8.661090000000000000e+05
2.340468027992998135e+00 9.470917182628932451e+00 8.726590000000000000e+05
2.346756988659871812e+00 9.409450051199181431e+00 8.772330000000000000e+05
2.353044496806751873e+00 9.347997072844940192e+00 8.815930000000000000e+05
2.359327707923070339e+00 9.286586074378297084e+00 8.857990000000000000e+05
2.365603101336412717e+00 9.225251489955832440e+00 8.882130000000000000e+05
2.371885967127894013e+00 9.163843884427464559e+00 8.980330000000000000e+05
2.378173348421294353e+00 9.103462466380685569e+00 8.985150000000000000e+05
2.384454069732529380e+00 9.046466284900635202e+00 9.058810000000000000e+05
2.390736502803425090e+00 8.989689753542066342e+00 9.086130000000000000e+05
2.397014190536873812e+00 8.932956158801697910e+00 9.134650000000000000e+05
2.403295543543093604e+00 8.876189421785198874e+00 9.200110000000000000e+05
2.409585096780960001e+00 8.819348563152685117e+00 9.251730000000000000e+05
2.415871762874253648e+00 8.762533834627904028e+00 9.287890000000000000e+05
2.422160705283573190e+00 8.705698516911462903e+00 9.355710000000000000e+05
2.428440218767722314e+00 8.648948391674410985e+00 9.355210000000000000e+05
2.434717525377141811e+00 8.593128376125330092e+00 9.450490000000000000e+05
2.441002511295388810e+00 8.540325926432297265e+00 9.470250000000000000e+05
